gisjn_tct,year,tractid,totpop_pov,povpop,povpop185,totalhh,hh100k_up,hh150k_up,tractpop,afam_pop,asn_pop,hisp_pop,totpop_age,under18,over64,povpop_pct,povpop185_pct,hh100k_pct,hh150k_pct,afam_pct,asn_pct,hisp_pct,under18_pct,over64_pct,aldi,bell.s,bi.lo,big.bear,bp.food.mart,chevron.food.mart,circle.k,citgo.food.mart,costco,cvs.pharmacy,dollar.general,dollar.tree,exxon.food.mart,family.dollar.store,flash.foods.llc,food.depot,food.lion,freds.store,harveys,iga,ingles.markets,jet.food.store,kmart,kroger,mapco.express,one.stop,piggly.wiggly,publix,quick.mart,quick.stop,quiktrip,race.trac,rite.aid,sam.s.club,save.a.lot,shell.food.mart,target,texaco.food.mart,the.fresh.market,trader.joe,walgreen.s.,walmart,wayfield,whole.foods,wholesale,winn.dixie,snap_enroll
G13097080505,Y2008,13097080505,4039,790,1299,1443,101,0,4039,727,108,255,4039,804,590,19.55929686,32.1614261,6.999306999,0,17.99950483,2.67392919,6.313443922,19.90591731,14.60757613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,294.2157777
G13097080202,Y2013,13097080202,10257,2077,4437,3530,374,87,10257,4368,112,1776,10257,2031,1231,20.24958565,43.25826265,10.59490085,2.464589235,42.58555133,1.091937214,17.31500439,19.80111144,12.00155991,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1472.982454
G13097080202,Y2012,13097080202,10157,1737,4092,3452,410,63,10157,4628,149,1734,10157,2184,1046,17.10150635,40.28748646,11.87717265,1.825028969,45.56463523,1.466968593,17.07197007,21.50241213,10.29831643,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1410.934575
G13097080202,Y2011,13097080202,10374,2032,4494,3406,413,68,10374,5086,163,1472,10374,2168,1079,19.58743011,43.31983806,12.1256606,1.996476806,49.02641218,1.571235782,14.18931945,20.89839985,10.40100251,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1327.080173
G13097080202,Y2010,13097080202,9712,1107,2981,3396,429,10,9712,4441,141,1250,9712,1962,1107,11.39827018,30.69398682,12.63250883,0.294464075,45.72693575,1.451812191,12.87067545,20.20181219,11.39827018,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1112.529978
G13097080202,Y2009,13097080202,9647,848,2753,3270,409,27,9647,4116,133,1304,9647,1920,965,8.790297502,28.53736913,12.50764526,0.825688073,42.66611382,1.378666943,13.51715559,19.90256038,10.00310978,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,944.7265317
G13097080202,Y2008,13097080202,9191,873,2336,3192,352,29,9200,3690,169,977,9200,1730,727,9.49842237,25.41616799,11.02756892,0.908521303,40.10869565,1.836956522,10.61956522,18.80434783,7.902173913,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,673.9022402
G13097080507,Y2013,13097080507,3653,558,1151,1185,222,83,3675,877,57,369,3675,665,492,15.27511634,31.5083493,18.73417722,7.004219409,23.86394558,1.551020408,10.04081633,18.0952381,13.3877551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589.0597788
G13097080507,Y2012,13097080507,3561,513,1220,1171,211,73,3581,750,72,421,3581,688,415,14.40606571,34.26003931,18.01878736,6.233988044,20.94387043,2.010611561,11.7564926,19.21251047,11.58894164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564.3318062
G13097080507,Y2011,13097080507,3662,505,1182,1185,339,50,3670,857,56,231,3670,723,371,13.79027854,32.27744402,28.60759494,4.219409283,23.35149864,1.525885559,6.294277929,19.70027248,10.10899183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533.3928171
G13097080507,Y2010,13097080507,3556,639,1097,1130,346,68,3556,911,63,149,3556,839,263,17.9696288,30.84926884,30.61946903,6.017699115,25.61867267,1.771653543,4.190101237,23.59392576,7.395950506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473.9528079
G13097080507,Y2009,13097080507,3461,550,882,1147,321,81,3461,812,48,208,3461,793,315,15.89136088,25.48396417,27.98605057,7.06190061,23.46142733,1.386882404,6.00982375,22.91245305,9.101415776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.8877169
G13097080507,Y2008,13097080507,3372,187,646,1161,332,72,3396,867,49,145,3396,771,241,5.545670225,19.15776987,28.5960379,6.201550388,25.53003534,1.442873969,4.269729093,22.70318021,7.096584217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.1237922
G13097080402,Y2013,13097080402,8027,493,889,2862,985,416,8130,884,59,281,8130,1439,1146,6.141771521,11.07512147,34.41649196,14.53529001,10.87330873,0.725707257,3.456334563,17.699877,14.09594096,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1336.061715
G13097080402,Y2012,13097080402,8220,517,969,2781,1088,487,8321,687,56,302,8321,1415,1215,6.289537713,11.78832117,39.12261776,17.51168644,8.256219204,0.672996034,3.62937147,17.00516765,14.60161038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315.897096
G13097080402,Y2011,13097080402,8171,497,940,2799,1038,426,8241,588,32,378,8241,1335,1203,6.082486844,11.50409987,37.0846731,15.21972133,7.135056425,0.38830239,4.586821988,16.19949035,14.59774299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221.476846
G13097080402,Y2010,13097080402,7798,392,915,2729,1026,432,7882,463,26,321,7882,1308,1033,5.026929982,11.73377789,37.59618908,15.82997435,5.874143618,0.329865516,4.072570414,16.5947729,13.10581071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084.554977
G13097080402,Y2009,13097080402,8170,507,1016,2764,1086,432,8247,394,15,370,8247,1526,841,6.205630355,12.43574051,39.29088278,15.62952243,4.777494847,0.181884322,4.486479932,18.50369831,10.19764763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899.0225911
G13097080402,Y2008,13097080402,7710,139,611,2572,915,403,7763,222,0,111,7763,1669,838,1.802853437,7.924773022,35.57542768,15.66874028,2.859719181,0,1.42985959,21.49942033,10.79479583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.8450104
G13097080301,Y2013,13097080301,12326,3594,6257,4124,343,57,12344,9008,139,633,12344,3284,1210,29.15787766,50.76261561,8.317167798,1.382153249,72.97472456,1.126053143,5.127997408,26.60401815,9.802333117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2972.32733
G13097080301,Y2012,13097080301,11881,3640,6022,3983,347,83,11899,8779,86,676,11899,3320,1059,30.63715175,50.68596919,8.712026111,2.08385639,73.77930919,0.722749811,5.681149676,27.90150433,8.899907555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2897.437875
G13097080301,Y2011,13097080301,11873,3401,5828,3916,408,100,11885,8444,88,702,11885,3233,761,28.64482439,49.08616188,10.41879469,2.553626149,71.04753891,0.740429112,5.906604964,27.20235591,6.403029028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2720.082342
G13097080301,Y2010,13097080301,12053,3291,5474,4089,428,48,12053,8684,87,654,12053,3182,820,27.30440554,45.41607898,10.46710687,1.173881145,72.04845267,0.721811997,5.426035012,26.40006637,6.803285489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2417.280212
G13097080301,Y2009,13097080301,11055,2160,4388,3951,486,89,11055,7097,25,800,11055,2521,630,19.53867028,39.69244686,12.30068337,2.25259428,64.19719584,0.226142017,7.23654455,22.80416101,5.698778833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2013.904519
G13097080301,Y2008,13097080301,11236,2435,4660,4030,348,57,11236,7966,185,668,11236,2820,618,21.67141331,41.4738341,8.635235732,1.41439206,70.89711641,1.646493414,5.945176219,25.09789961,5.500177999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1552.67199
G13035150300,Y2013,13035150300,5456,1047,2136,1951,266,58,7570,2761,10,287,7570,1022,1257,19.1898827,39.14956012,13.63403383,2.972834444,36.47291942,0.132100396,3.791281374,13.5006605,16.60501982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.798212
G13035150300,Y2012,13035150300,5873,915,2204,2036,343,81,7865,2669,1,268,7865,1125,1353,15.57977184,37.52766899,16.846758350000002,3.978388998,33.93515575,0.012714558,3.407501589,14.30387794,17.2027972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1219.900001
G13035150300,Y2011,13035150300,5825,579,1815,1954,370,65,7764,2505,1,244,7764,1118,1312,9.939914163,31.15879828,18.93551689,3.326509724,32.26429675,0.012879959,3.142709943,14.39979392,16.89850592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1209.83011
G13035150300,Y2010,13035150300,5785,714,1947,1898,318,58,7616,2476,1,302,7616,1051,1059,12.34226448,33.65600691,16.7544784,3.055848261,32.5105042,0.013130252,3.965336134,13.79989496,13.90493697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076.583819
G13035150300,Y2009,13035150300,5433,607,1672,1851,335,40,7168,2044,1,342,7168,968,1025,11.17246457,30.77489417,18.09832523,2.160994057,28.515625,0.013950893,4.771205357,13.50446429,14.29966518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920.0116957
G13035150300,Y2008,13035150300,5381,649,1433,1827,329,35,7317,1884,0,235,7317,1032,937,12.06095521,26.63073778,18.00766284,1.915708812,25.74825748,0,3.211698784,14.10414104,12.80579472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698.6002345
G13159010500,Y2013,13159010500,8397,1766,3665,3268,419,197,8497,2375,43,456,8497,1563,1190,21.03132071,43.64654043,12.82129743,6.028151775,27.95104154,0.506060963,5.366599976,18.39472755,14.00494292,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2080.983017
G13159010500,Y2012,13159010500,8324,1886,3679,3225,468,205,8422,2303,42,402,8422,1668,1070,22.65737626,44.1975012,14.51162791,6.356589147,27.34504868,0.498693897,4.773213014,19.80527191,12.70482071,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2084.67539
G13159010500,Y2011,13159010500,8435,1895,3502,3196,427,129,8531,2437,63,457,8531,1723,1118,22.46591583,41.51748666,13.36045056,4.036295369,28.56640488,0.738483179,5.356933537,20.19692885,13.10514594,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064.249407
G13159010500,Y2010,13159010500,8419,1781,3310,3178,482,146,8513,2374,99,317,8513,1771,1090,21.15453142,39.31583323,15.16677155,4.59408433,27.88676142,1.162927288,3.723716669,20.80347704,12.8039469,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904.898864
G13159010500,Y2009,13159010500,8173,1686,3035,3123,384,112,8264,2406,92,222,8264,1653,1066,20.62890004,37.13446715,12.29586936,3.586295229,29.1142304,1.113262343,2.686350436,20.00242014,12.89932236,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657.189889
G13159010500,Y2008,13159010500,8045,1506,2859,3143,387,162,8117,2459,0,11,8117,1550,1128,18.71970168,35.53760099,12.31307668,5.1543111680000004,30.29444376,0,0.135518049,19.09572502,13.89675989,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1271.961336
G13159010200,Y2013,13159010200,2697,437,1079,1004,117,34,2722,67,0,21,2722,566,419,16.20318873,40.00741565,11.65338645,3.386454183,2.461425422,0,0.77149155,20.79353417,15.39309331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.8765966
G13159010200,Y2012,13159010200,2917,442,1273,1049,128,45,2942,96,0,47,2942,530,459,15.15255399,43.64072677,12.20209724,4.289799809,3.263086336,0,1.597552685,18.01495581,15.60163154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638.2584691
G13159010200,Y2011,13159010200,2978,507,1181,1090,137,65,2998,34,0,6,2998,540,384,17.02484889,39.65748825,12.56880734,5.963302752,1.134089393,0,0.200133422,18.01200801,12.80853903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608.1731036
G13159010200,Y2010,13159010200,2875,424,1089,1071,157,92,2896,93,0,20,2896,460,397,14.74782609,37.87826087,14.65919701,8.590102708,3.211325967,0,0.690607735,15.8839779,13.70856354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531.9724899
G13159010200,Y2009,13159010200,3071,568,1071,1099,132,63,3119,75,0,18,3119,624,362,18.49560404,34.87463367,12.01091902,5.732484076,2.404616864,0,0.577108047,20.00641231,11.60628407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.3382749
G13159010200,Y2008,13159010200,2944,614,1141,1045,126,56,2944,114,0,19,2944,565,268,20.85597826,38.75679348,12.05741627,5.358851675,3.872282609,0,0.645380435,19.19157609,9.10326087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.4873507
G13159010100,Y2013,13159010100,2353,582,1080,890,123,34,2374,421,13,64,2374,392,475,24.73438164,45.89885253,13.82022472,3.820224719,17.73378265,0.547598989,2.695871946,16.51221567,20.0084246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645.7013993
G13159010100,Y2012,13159010100,2283,663,1092,868,107,41,2283,447,12,97,2283,345,491,29.04073587,47.83180026,12.32718894,4.723502304,19.57950066,0.525624179,4.248795445,15.11169514,21.50678931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631.1505545
G13159010100,Y2011,13159010100,2219,553,1070,846,114,28,2219,434,23,77,2219,284,466,24.92113565,48.21991888,13.4751773,3.309692671,19.55835962,1.036502929,3.470031546,12.79855791,21.00045065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.0075265
G13159010100,Y2010,13159010100,2374,553,1107,852,107,31,2377,463,7,188,2377,338,454,23.29401853,46.63016007,12.55868545,3.638497653,19.47833403,0.294488851,7.909129154,14.21960454,19.09970551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538.4265387
G13159010100,Y2009,13159010100,2414,443,988,830,112,33,2417,487,12,250,2417,302,474,18.35128418,40.92792046,13.4939759,3.975903614,20.14894497,0.496483244,10.34340091,12.4948283,19.61108813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.9726484
G13159010100,Y2008,13159010100,2631,482,1232,810,125,32,2634,512,0,431,2634,432,445,18.32003041,46.82630179,15.43209877,3.950617284,19.43811693,0,16.36294609,16.40091116,16.8944571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.8241045
G13089980000,Y2013,131e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G13089980000,Y2012,131e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G13089980000,Y2011,131e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G13089980000,Y2010,131e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G13089980000,Y2009,131e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G13089980000,Y2008,131e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G13089023428,Y2013,13089023428,9657,2139,4516,3725,275,105,9718,9368,1,127,9718,2177,632,22.14973594,46.76400538,7.382550336,2.818791946,96.39843589,0.010290183,1.306853262,22.40172875,6.50339576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2943.127897
G13089023428,Y2012,13089023428,9398,2689,5090,3544,231,146,9452,9210,1,29,9452,2146,671,28.61247074,54.16045967,6.518058691,4.119638826,97.4396953,0.010579771,0.306813373,22.70418959,7.099026661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2943.127897
G13089023428,Y2011,13089023428,9034,2005,4648,3607,265,122,9090,8654,1,4,9090,2091,527,22.19393403,51.45007749,7.346825617,3.382312171,95.20352035,0.0110011,0.0440044,23.00330033,5.797579758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2663.339172
G13089023428,Y2010,13089023428,9357,2277,4921,3702,159,39,9407,9061,0,4,9407,1966,536,24.33472267,52.59164262,4.294975689,1.053484603,96.32188796,0,0.042521527,20.89933029,5.697884554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2229.993365
G13089023428,Y2009,13089023428,9676,2375,5012,3733,212,99,9711,9237,0,52,9711,2117,495,24.54526664,51.79826375,5.679078489,2.652022502,95.11893729,0,0.535475234,21.8000206,5.097312326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1841.793934
G13089023428,Y2008,13089023428,9509,2018,3965,3837,236,65,9532,8940,0,62,9532,1830,400,21.22200021,41.69733936,6.15063852,1.694031796,93.78934117,0,0.650440621,19.1984893,4.196391104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1354.688298
G13089023426,Y2013,13089023426,4825,390,1109,1583,523,236,4825,4712,10,44,4825,902,709,8.082901554,22.98445596,33.03853443,14.90840177,97.65803109,0.207253886,0.911917098,18.69430052,14.69430052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1080.894413
G13089023426,Y2012,13089023426,4819,542,1445,1559,462,246,4878,4756,8,45,4878,966,663,11.24714671,29.98547416,29.63438101,15.77934573,97.49897499,0.16400164,0.922509225,19.80319803,13.59163592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1094.691742
G13089023426,Y2011,13089023426,4689,453,1203,1551,468,224,4736,4652,8,16,4736,1070,530,9.660908509,25.65579015,30.17408124,14.44229529,98.22635135,0.168918919,0.337837838,22.59290541,11.19087838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.0868259
G13089023426,Y2010,13089023426,4472,767,1526,1475,370,101,4502,4452,10,10,4502,1098,270,17.15116279,34.1234347,25.08474576,6.847457627,98.8893825,0.222123501,0.222123501,24.38916037,5.997334518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848.3246108
G13089023426,Y2009,13089023426,4367,653,1123,1468,445,93,4405,4360,0,13,4405,960,255,14.95305702,25.71559423,30.3133515,6.335149864,98.9784336,0,0.295119183,21.79341657,5.788876277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727.5097167
G13089023426,Y2008,13089023426,4067,551,1394,1271,276,56,4100,4069,0,9,4100,1050,184,13.54806983,34.27587903,21.71518489,4.405979544,99.24390244,0,0.219512195,25.6097561,4.487804878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537.3368487
G13089021502,Y2013,13089021502,4582,777,1303,2507,930,570,4582,683,191,303,4582,330,637,16.95766041,28.4373636,37.09613083,22.73633825,14.90615452,4.168485378,6.612832824,7.202095155,13.9022261,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.4869524
G13089021502,Y2012,13089021502,4622,1079,1657,2464,829,465,4622,771,247,313,4622,319,499,23.34487235,35.85028126,33.64448052,18.87175325,16.68109044,5.344006923,6.77196019,6.901774124,10.79619212,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.3862951
