gisjn_tct,Atl_Core,tractid,afam_pct,area_sqkm,asn_pct,hh100k_pct,hh150k_pct,hisp_pct,over64_pct,pop1k,popden1k,povpop_pct,povpop185_pct,snap_enroll,snap_pct,snap1k,totpop_pov,under18_pct,chevron.fo,cvs.pharma,dollar.gen,family.dol,ingles.mar,kroger,publix,shell.food,target,walmart,cluster
G13045910103,0,13045910103,15.947277603333333,56.305261743661255,0.2665628835,16.161472958333334,5.072001363666667,8.494441339166666,9.928832111833334,4.881333333333333,0.08669408829953383,8.853047248666666,25.372376565,852.3343160833333,17.389851936890928,0.8523343160833333,4881.333333333333,14.63017641,2.8868381782942336,1.8284087109041802,1.2294965963337314,1.9760771976114577,1.359226891913491,2.81535016229998,1.8964740367187904,2.6789795119502218,2.991808656726459,1.319541347310209,1
G13045910104,0,13045910104,16.54261951166667,44.51371164964403,0.12841671933333332,14.358011496666666,2.6546595435,6.5870660973333335,12.367276831,9.086500000000001,0.204128113861129,13.078505015166666,29.926685395,1245.95949755,13.640982996465146,1.2459594975500001,9086.5,19.94782399,2.9133946558381485,1.7725448528134329,1.24232961230802,1.758475024920982,1.444747565973984,2.6675928382276166,1.754987938487099,2.6639923036788895,3.033144963944488,1.6315481388151052,1
G13045910101,0,13045910101,29.712999691666667,16.56105208306806,3.6688903921666665,11.898752882833334,1.5930008781666667,3.1741164553333334,13.329607756666666,5.974833333333334,0.3607761936478646,22.18855497,44.08851575833333,1416.4707009333333,23.670889572649067,1.4164707009333333,5974.833333333333,20.26625377,2.8308544329162317,0.8548521365582894,0.7730520632102809,1.2519774837735744,0.7144726770200559,2.6441449985066052,0.9474886448145053,2.4916626430078295,2.9211230131153787,0.70682795713442,2
G13045910200,0,13045910200,11.235946227333333,119.46007730989459,0.5153267755,10.323814646999999,2.4843959036666665,1.4293964275000002,13.083543576666667,11.675,0.09773139498071452,14.636438133333334,33.21604828833333,2227.7530626666667,19.04017212585858,2.227753062666667,11675,19.033195306666666,2.9301622775312874,2.289686035685212,1.3251350516447156,2.3637732817018033,1.342907713364339,2.924966492508655,2.4212434631479614,2.9022315091172466,3.080398240221152,2.121903761337894,1
G13113140207,0,13113140207,6.669353274666666,8.051144613240018,5.888217881166667,54.67211261833334,27.09991623166667,3.7158532578333334,12.418323410500001,5.514833333333334,0.6849750685466823,1.6899326826666665,3.9080203708333334,215.05643659999998,3.9255968215199495,0.21505643659999998,5514.833333333333,21.23296206166667,2.4072580467651963,0.502860718646468,1.8005618548482758,2.5981472955778386,2.5011964598003202,0.5464126173469748,1.0750298310164035,1.9589578585982628,0.6658255514503665,1.2265591894527046,3
G13113140208,0,13113140208,14.161743716666667,17.099365172783823,6.651824954166667,38.032034638333336,17.645019711666666,12.485089795,15.149492586666666,7.713666666666667,0.4511083650604826,11.489031700833333,20.995636098333332,293.97971756666664,3.797397913241207,0.29397971756666663,7713.666666666667,22.368460759999998,2.372855155079144,0.5501671351404992,1.8617141844318057,2.5779419272151736,2.6254601046534516,1.0698330801135312,1.5045379547646207,1.8225253324753063,1.1126489844111842,1.0088125233651042,1
G13113140303,0,13113140303,3.4081946025,14.679725480713174,3.664285158166667,36.53196914,16.56569093,4.689636836333333,13.716315946666667,4.558,0.3104962695650193,6.643156155,19.036356895,285.30570773333335,6.260926104140184,0.2853057077333333,4558,21.030670835,2.523391459662851,1.5885686931907554,2.2785293425774586,2.8409705407494896,2.5187785034026304,0.7472888238553275,1.4681970258751464,2.089548524796683,1.8399783343927831,0.9478787618368023,1
G13113140304,0,13113140304,4.677806450333334,14.007687960585923,1.8782845876666667,34.324502083333336,12.443839745,6.8077455285,14.901076108333333,5.7861666666666665,0.41307078533927016,5.447258869666666,16.69150495,256.24898345,4.425738024621988,0.25624898345,5786.166666666667,21.220494233333334,2.5200986804199976,1.6792641685863305,2.2640071898403904,2.7787852122440997,2.2980879836562593,0.7393673258830432,1.0925077458584538,2.2400437273053173,1.773594789238196,1.4543292080527812,1
G13113140307,0,13113140307,7.006412204166667,17.588657401126593,2.2039072341666666,70.31776867166667,48.49283596666667,4.491923129166667,5.534454839666667,4.9085,0.2790718977609741,1.1528024218333333,5.5552315165,224.63654513333333,4.581553636363302,0.22463654513333334,4908.5,31.53432205,2.6935372459742006,2.3178699382443795,2.5303335527093402,2.8176959643335926,2.287941504758648,1.4527403398799146,1.0973878405578894,2.5789631862873263,2.3833112608770395,2.1066054048960017,3
G13113140408,0,13113140408,18.004239436666666,16.038658391989575,1.8935513858333333,29.879682828333333,14.476519925,2.1402149155,15.464770183333334,3.256666666666667,0.2030510649377751,1.505119952,11.2753675375,169.391085915,5.240096881121882,0.169391085915,3256.6666666666665,18.6954169,2.380597060347794,1.9246744524819805,2.022014832194707,1.992700100359423,1.513028032815229,1.5780625758202371,1.7934352889250875,2.2400960449569274,2.16808713809655,2.1468903795884695,1
G13113140407,0,13113140407,31.532408583333332,22.266641080875313,4.525319357,25.010962241666668,10.154275295666666,4.7649914833333336,17.39926292166667,7.399,0.3322908009845705,6.607048521166667,20.90235436,487.8706897166667,6.551715853792369,0.4878706897166667,7399,21.534006568333332,2.057539493904473,1.24487853959828,1.3822606973441036,1.836465130557028,1.0493299705741785,1.0372812132674314,1.0661565429161455,1.8035538874705632,1.6388716111152162,1.633542683425531,2
G13113140405,0,13113140405,15.963332165666667,20.30665993105489,3.2373586758333333,45.96233727833334,18.156053105,1.4716858265,12.629776693333334,3.5075,0.1727265838847281,8.009926276,10.637837429666666,227.62451315,6.449886943761119,0.22762451315,3507.5,22.301719381666665,2.439018602135476,1.7659161558272658,1.9668902092974099,2.2808446884492826,1.0592830598374872,1.1527313632728178,1.5644605243356933,2.2796281056647527,2.14177485026008,2.121552473908006,1
G13113140404,0,13113140404,24.497620321666666,14.404779984425183,5.7334515115,34.169310493333334,12.256260195,4.360384584166667,19.79672074,5.3598333333333334,0.3720871362928502,6.1806156645,15.543274466666666,374.34033138333336,6.932551217952241,0.37434033138333334,5359.833333333333,18.782225495,2.2540671563447647,1.1325476266907903,1.5151249449140567,2.1785494059702994,0.8655490184816663,0.7805683361404929,0.9019541126498869,2.0281639776161042,1.7643708493027155,1.720725037741002,2
G13113140206,0,13113140206,7.5894956205,14.363617440801956,2.957954264833333,51.25574269166667,37.57192259666667,3.758979146333333,16.318561558333332,4.2975,0.2991934321358576,4.6667000388333335,12.3035785905,193.10397768,4.474516304876808,0.19310397768,4297.5,22.001735805,2.4305564363768837,1.2779700024078926,1.6709293070962228,2.5905126638976257,2.3655328060693055,0.7880346748368628,0.799510305075483,2.1436070247358887,0.8886377195257628,1.6720001259615611,3
G13113140203,0,13113140203,20.203474491666668,27.08526782059692,2.5526074105,41.31562520666667,14.836433616666667,9.801704329666666,12.500674991666667,5.558,0.20520380440076114,5.704917629333334,17.86559559,281.28750203333334,5.049686950048158,0.28128750203333336,5558,18.45116286,2.039648120377791,0.8464613727617112,0.6634253514232259,2.138668037094856,2.4467716385215335,1.4827004490138556,0.8048542937638715,2.037667466388464,1.4791892672828761,2.154139377191762,2
G13113140204,0,13113140204,27.324161981666666,41.90931004586842,0.5529998473333333,39.418048335,18.466262338333333,19.58252311,9.599288723666668,5.4463333333333335,0.12995521346861813,15.292505875,29.012915641666666,355.5413728,6.532854298781419,0.3555413728,5446.333333333333,21.73472787833333,2.1781495904232906,1.4161995329568675,1.5812252092374486,2.1158036966936935,2.122603845074984,1.7941051425443113,1.412011924706749,2.0950989841654244,1.9892637129494415,2.019742567250241,2
